customer_id,segment_true,annual_income_eur,savings_eur,green_preference,financing_sensitivity
CUS_005612,first_home,38343,14604,0.599,0.744
CUS_005613,first_home,21573,9085,0.218,0.799
CUS_005614,investor,49704,27339,0.464,0.408
CUS_005615,first_home,38490,1500,0.947,0.625
CUS_005616,investor,79552,36360,0.682,0.297
CUS_005617,first_home,35002,12681,0.626,0.821
CUS_005618,first_home,39408,18191,0.548,0.65
CUS_005619,upsizer,118789,46731,0.551,0.721
CUS_005620,first_home,25773,10181,0.596,0.725
CUS_005621,first_home,37769,18250,0.577,0.749
CUS_005622,upsizer,53997,17871,0.715,0.471
CUS_005623,first_home,36444,28575,1.0,0.771
CUS_005624,first_home,33203,8527,0.904,0.713
CUS_005625,first_home,52383,36094,0.452,0.805
CUS_005626,investor,46895,9687,0.41,0.455
CUS_005627,investor,44205,16911,0.432,0.625
CUS_005628,investor,66936,32527,0.406,0.442
CUS_005629,upsizer,84561,22163,0.14,0.456
CUS_005630,first_home,33341,8325,0.586,0.701
CUS_005631,first_home,47622,18070,0.461,0.58
CUS_005632,upsizer,67927,40161,0.553,0.547
CUS_005633,first_home,25316,11259,0.439,0.699
CUS_005634,upsizer,76837,59246,0.573,0.715
CUS_005635,upsizer,49251,26184,0.401,0.628
CUS_005636,upsizer,83488,29027,0.406,0.578
CUS_005637,first_home,48804,1500,1.0,0.783
CUS_005638,investor,87727,13233,0.265,0.272
CUS_005639,premium,117685,44983,1.0,0.248
CUS_005640,first_home,16000,2373,0.234,0.647
CUS_005641,investor,89713,35466,0.36,0.387
CUS_005642,first_home,53927,25357,0.256,0.602
CUS_005643,first_home,32858,12398,0.466,0.798
CUS_005644,premium,120686,46001,0.0,0.183
CUS_005645,upsizer,65737,51431,0.795,0.576
CUS_005646,first_home,25626,11323,0.362,0.797
CUS_005647,first_home,57553,23321,0.636,0.712
CUS_005648,investor,52785,13250,0.974,0.332
CUS_005649,first_home,37687,16184,0.434,0.691
CUS_005650,investor,54508,18744,0.653,0.234
CUS_005651,investor,130340,98317,0.34,0.501
CUS_005652,first_home,18445,9822,0.759,0.968
CUS_005653,investor,38288,26253,0.643,0.577
CUS_005654,first_home,48869,22848,0.258,0.84
CUS_005655,first_home,39021,25530,0.885,0.592
CUS_005656,premium,57341,14328,0.534,0.21
CUS_005657,first_home,23510,11166,0.519,0.647
CUS_005658,first_home,37472,10250,0.725,0.781
CUS_005659,investor,37028,12992,0.807,0.443
CUS_005660,first_home,27930,12219,0.312,0.653
CUS_005661,first_home,26912,6935,0.783,1.0
CUS_005662,premium,124760,20812,0.569,0.088
CUS_005663,first_home,30356,18428,0.501,0.793
CUS_005664,first_home,38922,4962,0.404,0.791
CUS_005665,first_home,17772,13048,0.614,0.944
CUS_005666,investor,47675,13501,0.221,0.383
CUS_005667,first_home,41889,22284,0.36,0.871
CUS_005668,upsizer,87355,47391,0.156,0.702
CUS_005669,first_home,40938,9456,0.761,0.723
CUS_005670,premium,126900,65077,0.6,0.194
CUS_005671,premium,119074,54881,0.617,0.499
CUS_005672,investor,41230,22414,0.449,0.394
CUS_005673,investor,69541,45043,0.513,0.509
CUS_005674,first_home,40051,23088,0.514,0.717
CUS_005675,first_home,35894,9824,0.641,0.63
CUS_005676,first_home,38701,15694,0.192,0.685
CUS_005677,first_home,49181,13853,0.583,0.459
CUS_005678,first_home,48822,15933,0.669,0.696
CUS_005679,investor,50623,26214,0.678,0.124
CUS_005680,first_home,34243,18454,1.0,0.956
CUS_005681,upsizer,50961,27252,0.624,0.352
CUS_005682,investor,61992,29868,0.769,0.822
CUS_005683,first_home,34545,17594,0.789,0.555
CUS_005684,first_home,40406,14067,0.382,0.857
CUS_005685,investor,82164,55313,0.75,0.515
CUS_005686,first_home,55739,30670,0.099,0.779
CUS_005687,first_home,48723,20766,0.365,0.714
CUS_005688,first_home,34970,22126,0.726,0.547
CUS_005689,investor,62043,20925,0.291,0.285
CUS_005690,first_home,50491,22798,0.821,0.832
CUS_005691,first_home,55080,32556,0.811,0.828
CUS_005692,first_home,42786,9017,0.665,0.548
CUS_005693,first_home,46903,38933,0.632,0.899
CUS_005694,first_home,54638,17703,0.506,0.687
CUS_005695,investor,95844,33406,0.607,0.369
CUS_005696,investor,36262,15724,0.808,0.505
CUS_005697,first_home,44841,25255,0.84,0.55
CUS_005698,upsizer,74351,43154,0.587,0.736
CUS_005699,investor,90576,63390,0.242,0.101
CUS_005700,first_home,33744,14122,0.493,0.812
CUS_005701,premium,158462,77553,0.624,0.269
CUS_005702,investor,67743,10373,0.754,0.172
CUS_005703,first_home,16659,3952,0.665,0.85
CUS_005704,first_home,41592,17201,0.873,0.474
CUS_005705,premium,144191,71290,0.399,0.339
CUS_005706,first_home,39002,16447,0.4,0.894
CUS_005707,first_home,24529,12862,0.802,0.675
CUS_005708,premium,167879,70472,0.343,0.182
CUS_005709,premium,156219,60595,0.314,0.324
CUS_005710,investor,102620,88463,0.576,0.466
CUS_005711,first_home,49748,19035,0.743,0.806
CUS_005712,first_home,16000,9796,0.615,0.62
CUS_005713,premium,53342,10400,0.0,0.156
CUS_005714,investor,73413,33196,0.527,0.274
CUS_005715,premium,62813,19383,0.383,0.268
CUS_005716,first_home,39387,30974,0.848,0.86
CUS_005717,upsizer,93585,30849,0.192,0.357
CUS_005718,first_home,20436,8674,0.698,0.54
CUS_005719,first_home,41605,11723,0.565,0.865
CUS_005720,premium,139966,37923,0.624,0.123
CUS_005721,first_home,43833,18247,0.752,0.633
CUS_005722,investor,16000,7924,0.511,0.439
CUS_005723,investor,63135,39167,0.584,0.34
CUS_005724,upsizer,68416,22288,0.978,0.457
CUS_005725,first_home,39179,12645,0.801,0.595
CUS_005726,first_home,36044,23837,0.784,0.766
CUS_005727,investor,63443,45482,0.776,0.23
CUS_005728,premium,138314,57380,1.0,0.509
CUS_005729,upsizer,59564,30606,0.7,0.331
CUS_005730,first_home,20588,15040,0.59,0.622
CUS_005731,investor,39311,35647,0.713,0.363
CUS_005732,first_home,51680,26119,0.427,0.502
CUS_005733,first_home,48837,27622,0.764,0.562
CUS_005734,first_home,55122,25021,0.807,0.412
CUS_005735,first_home,38289,6263,0.482,0.798
CUS_005736,first_home,23181,11413,0.53,0.53
CUS_005737,first_home,25706,17398,0.645,0.554
CUS_005738,first_home,35415,10427,0.409,0.727
CUS_005739,premium,148951,14328,0.313,0.099
CUS_005740,first_home,35944,19279,0.503,0.829
CUS_005741,premium,142105,16181,0.578,0.341
CUS_005742,premium,173761,25547,0.721,0.113
CUS_005743,first_home,39333,5341,0.694,0.966
CUS_005744,investor,79775,5543,0.55,0.253
CUS_005745,first_home,26982,16738,0.699,0.787
CUS_005746,first_home,50363,22910,0.435,0.77
CUS_005747,investor,90268,72233,0.199,0.623
CUS_005748,investor,94773,53285,0.512,0.578
CUS_005749,first_home,34169,27371,0.62,0.718
CUS_005750,upsizer,86693,27229,0.422,0.65
CUS_005751,investor,40365,19990,0.209,0.531
CUS_005752,first_home,43382,8705,0.353,0.533
CUS_005753,first_home,35082,13334,0.271,0.794
CUS_005754,upsizer,42196,29040,0.233,0.197
CUS_005755,upsizer,53534,22629,0.574,0.355
CUS_005756,investor,73874,28643,0.846,0.23
CUS_005757,investor,67068,28572,0.571,0.396
CUS_005758,first_home,25546,11645,0.843,0.892
CUS_005759,first_home,57628,26282,0.0,0.668
CUS_005760,upsizer,108265,72533,0.608,0.342
CUS_005761,investor,91262,27398,0.696,0.409
CUS_005762,investor,70357,27636,0.377,0.33
CUS_005763,investor,117156,52442,0.348,0.676
CUS_005764,first_home,33379,8925,0.476,0.808
CUS_005765,first_home,43912,15351,0.775,0.685
CUS_005766,investor,65696,37312,0.278,0.467
CUS_005767,first_home,29540,8320,0.364,0.864
CUS_005768,first_home,42661,39644,0.246,0.738
CUS_005769,first_home,31926,23134,0.705,0.864
CUS_005770,first_home,34674,16014,0.392,0.738
CUS_005771,upsizer,79790,42577,0.537,0.703
CUS_005772,first_home,46849,26643,0.675,0.755
CUS_005773,first_home,22925,12169,0.441,1.0
CUS_005774,investor,32263,14427,0.208,0.259
CUS_005775,upsizer,46155,42708,0.682,0.678
CUS_005776,investor,70841,21302,0.699,0.326
CUS_005777,upsizer,54988,19814,0.945,0.723
CUS_005778,investor,89383,39604,0.635,0.303
CUS_005779,investor,49138,26835,0.578,0.374
CUS_005780,first_home,33511,26545,0.627,0.742
CUS_005781,first_home,34324,14749,0.517,0.761
CUS_005782,first_home,23428,12514,0.552,0.541
CUS_005783,investor,82927,41414,0.416,0.31
CUS_005784,investor,99580,41338,0.624,0.138
CUS_005785,investor,105399,68880,0.628,0.515
CUS_005786,investor,59240,30041,0.521,0.223
CUS_005787,investor,52644,32005,0.334,0.467
CUS_005788,first_home,31544,11900,0.204,0.569
CUS_005789,first_home,51491,17130,0.432,0.607
CUS_005790,investor,61527,22656,0.407,0.185
CUS_005791,first_home,30530,14771,0.465,0.674
CUS_005792,upsizer,74584,47077,0.45,0.699
CUS_005793,first_home,51006,41183,0.972,0.798
CUS_005794,first_home,48344,22311,0.466,0.912
CUS_005795,investor,52507,40189,0.24,0.473
CUS_005796,first_home,26933,14617,0.564,0.91
CUS_005797,investor,111866,34644,0.469,0.161
CUS_005798,first_home,24908,11243,1.0,0.973
CUS_005799,first_home,48659,27661,0.631,0.937
CUS_005800,investor,77758,45286,0.775,0.319
CUS_005801,first_home,43479,14943,0.567,0.635
CUS_005802,investor,91239,33385,0.606,0.673
CUS_005803,first_home,41118,15200,0.432,0.583
CUS_005804,investor,69041,27232,0.548,0.232
CUS_005805,first_home,40187,19489,0.343,0.636
CUS_005806,first_home,44806,34494,0.455,0.706
CUS_005807,investor,69673,24677,0.636,0.385
CUS_005808,investor,75983,10248,0.652,0.46
CUS_005809,upsizer,67687,8345,0.612,0.505
CUS_005810,premium,113211,65326,0.413,0.252
CUS_005811,investor,58982,19575,1.0,0.591
CUS_005812,first_home,35324,16904,0.538,0.588
CUS_005813,investor,75148,22743,0.618,0.383
CUS_005814,investor,38929,15701,0.863,0.246
CUS_005815,premium,120602,44803,0.336,0.304
CUS_005816,investor,71665,21956,0.517,0.54
CUS_005817,first_home,46903,30607,1.0,0.794
CUS_005818,premium,133796,89079,0.67,0.482
CUS_005819,premium,104473,56955,0.751,0.372
CUS_005820,first_home,36758,29329,0.471,0.68
CUS_005821,investor,49114,9489,0.462,0.127
CUS_005822,first_home,30241,11855,0.302,0.978
CUS_005823,investor,16000,5874,1.0,0.359
CUS_005824,upsizer,62942,35102,0.452,0.446
CUS_005825,first_home,45851,9312,0.236,0.638
CUS_005826,first_home,42835,23565,0.842,0.553
CUS_005827,first_home,43455,7399,0.4,0.781
CUS_005828,upsizer,63770,36005,0.729,0.709
CUS_005829,first_home,18862,12032,0.722,0.833
CUS_005830,investor,84247,19061,0.809,0.339
CUS_005831,premium,16000,5823,0.225,0.331
CUS_005832,premium,176119,113463,0.65,0.391
CUS_005833,first_home,48663,33117,0.299,0.713
CUS_005834,first_home,33502,5797,0.574,0.752
CUS_005835,upsizer,97141,48356,0.766,0.53
CUS_005836,first_home,53708,29413,0.149,0.688
CUS_005837,first_home,35237,15093,0.454,0.867
CUS_005838,first_home,53229,36648,0.333,0.637
CUS_005839,premium,73852,24486,0.599,0.641
CUS_005840,upsizer,57953,20592,0.292,0.976
CUS_005841,first_home,45551,14182,0.724,0.692
CUS_005842,first_home,61834,29322,0.5,0.583
CUS_005843,investor,80751,30818,0.547,0.614
CUS_005844,first_home,26593,15610,0.615,0.811
CUS_005845,upsizer,57549,21146,0.0,0.5
CUS_005846,first_home,37486,15000,0.304,0.973
CUS_005847,first_home,46977,22338,0.91,0.717
CUS_005848,first_home,34987,10148,0.265,0.637
CUS_005849,first_home,40707,25341,0.307,0.806
CUS_005850,first_home,32255,18160,0.474,0.686
CUS_005851,investor,79608,44353,0.747,0.351
CUS_005852,first_home,53295,13640,0.227,0.738
CUS_005853,investor,84788,60866,0.497,0.436
CUS_005854,first_home,29538,3142,0.853,1.0
CUS_005855,first_home,17100,9797,0.636,0.703
CUS_005856,first_home,35485,16498,0.322,0.736
CUS_005857,investor,74956,41972,0.808,0.387
CUS_005858,first_home,35138,14094,0.48,1.0
CUS_005859,premium,94160,42856,0.67,0.251
CUS_005860,first_home,26702,15111,0.372,0.478
CUS_005861,first_home,29052,12778,0.797,0.729
CUS_005862,first_home,38042,18215,0.481,0.501
CUS_005863,investor,52139,25270,0.614,0.583
CUS_005864,first_home,52203,43591,0.122,0.95
CUS_005865,first_home,16000,2441,0.919,0.628
CUS_005866,first_home,47001,31653,0.874,0.594
CUS_005867,first_home,25215,13152,0.276,0.86
CUS_005868,first_home,30821,15388,0.928,0.709
CUS_005869,investor,75194,15880,0.238,0.233
CUS_005870,investor,54928,35571,0.257,0.679
CUS_005871,first_home,55191,13030,0.51,0.83
CUS_005872,first_home,42979,30308,0.604,0.524
CUS_005873,first_home,43147,14766,0.773,0.609
CUS_005874,upsizer,77897,54931,0.539,0.545
CUS_005875,investor,65905,20587,0.305,0.215
CUS_005876,first_home,60928,16572,0.817,1.0
CUS_005877,upsizer,77331,32661,0.518,0.485
CUS_005878,first_home,42127,12895,0.714,0.879
CUS_005879,first_home,33045,13123,0.789,0.716
CUS_005880,upsizer,63083,46883,0.426,0.732
CUS_005881,investor,23573,8015,0.5,0.195
CUS_005882,investor,81689,38471,0.717,0.525
CUS_005883,investor,72276,52480,0.792,0.473
CUS_005884,upsizer,64133,30944,0.414,0.151
CUS_005885,first_home,57311,36807,0.553,1.0
CUS_005886,first_home,65314,35252,0.228,0.984
CUS_005887,first_home,54035,33469,0.464,0.827
CUS_005888,upsizer,79839,34128,0.917,0.814
CUS_005889,first_home,19353,10533,0.122,0.671
CUS_005890,first_home,46526,35591,0.997,0.803
CUS_005891,first_home,47057,17879,1.0,0.944
CUS_005892,first_home,48256,24842,0.274,0.544
CUS_005893,investor,80858,25658,0.309,0.571
CUS_005894,first_home,49201,30804,0.565,0.802
CUS_005895,premium,110341,15311,0.463,0.171
CUS_005896,investor,53863,20794,0.815,0.324
CUS_005897,first_home,47216,29297,0.747,0.801
CUS_005898,premium,94559,38947,0.542,0.161
CUS_005899,first_home,37749,4415,0.245,0.663
CUS_005900,investor,82912,24921,0.497,0.466
CUS_005901,investor,63902,20197,1.0,0.335
CUS_005902,first_home,34884,25202,0.617,0.642
CUS_005903,first_home,43947,25552,0.909,0.809
CUS_005904,first_home,49684,29801,0.654,0.933
CUS_005905,first_home,53594,11651,0.981,0.936
CUS_005906,investor,94605,41596,0.549,0.463
CUS_005907,first_home,43318,31147,0.856,0.89
CUS_005908,first_home,25822,15498,0.798,0.706
CUS_005909,upsizer,54809,19044,0.586,0.55
CUS_005910,first_home,39513,22929,0.586,0.637
CUS_005911,upsizer,84161,17478,0.212,0.457
CUS_005912,investor,64244,18280,0.474,0.228
CUS_005913,investor,56350,5627,1.0,0.836
CUS_005914,first_home,40852,17101,0.997,0.839
CUS_005915,upsizer,95497,52795,0.545,0.269
CUS_005916,upsizer,49231,13063,0.361,0.199
CUS_005917,investor,43118,18207,0.863,0.24
CUS_005918,investor,110485,31787,0.636,0.398
CUS_005919,first_home,55579,18472,0.681,0.475
CUS_005920,first_home,36742,9202,0.494,0.697
CUS_005921,upsizer,93479,61902,0.926,0.491
CUS_005922,first_home,30481,9582,0.629,0.774
CUS_005923,first_home,19960,7862,0.717,0.927
CUS_005924,first_home,47232,16259,0.314,0.707
CUS_005925,investor,90226,44708,0.379,0.438
CUS_005926,investor,82532,73211,0.291,0.37
CUS_005927,investor,63650,59850,0.673,0.387
CUS_005928,first_home,34617,13826,0.585,0.857
CUS_005929,first_home,55563,28562,0.244,0.888
CUS_005930,first_home,46316,28351,0.64,0.741
CUS_005931,upsizer,56990,37903,0.594,0.348
CUS_005932,first_home,78697,43565,0.114,0.701
CUS_005933,upsizer,72794,46462,0.388,0.402
CUS_005934,first_home,16000,8215,0.621,0.732
CUS_005935,upsizer,37595,12253,0.313,0.395
CUS_005936,investor,98684,62877,0.498,0.563
CUS_005937,premium,173942,80750,0.381,0.202
CUS_005938,investor,82559,41243,0.181,0.764
CUS_005939,investor,76027,14862,0.052,0.332
CUS_005940,investor,78987,23773,0.277,0.247
CUS_005941,first_home,43486,16101,1.0,0.926
CUS_005942,upsizer,67477,36059,0.262,0.586
CUS_005943,investor,81400,62085,0.518,0.566
CUS_005944,first_home,59448,34463,0.544,0.741
CUS_005945,first_home,27528,11193,1.0,0.769
CUS_005946,first_home,38758,10139,0.062,0.732
CUS_005947,upsizer,71305,47345,0.386,0.368
CUS_005948,premium,131787,65473,0.628,0.392
CUS_005949,first_home,38008,1500,0.528,0.858
CUS_005950,investor,38783,24317,0.455,0.373
CUS_005951,first_home,56455,28603,0.689,0.933
CUS_005952,first_home,40181,2108,0.048,0.649
CUS_005953,premium,174513,96215,0.484,0.163
CUS_005954,first_home,43959,19982,0.417,0.708
CUS_005955,first_home,47114,9538,0.766,0.455
CUS_005956,first_home,47183,38043,0.044,0.739
CUS_005957,first_home,57626,29863,0.5,0.694
CUS_005958,first_home,23573,8298,0.51,0.836
CUS_005959,first_home,42894,12789,0.447,0.501
CUS_005960,first_home,37771,15283,0.408,0.847
CUS_005961,upsizer,66661,27363,0.516,0.663
CUS_005962,first_home,48093,26102,0.811,0.962
CUS_005963,upsizer,59630,23607,0.703,0.735
CUS_005964,investor,64402,23475,0.375,0.452
CUS_005965,first_home,59243,27691,0.373,0.829
CUS_005966,first_home,21820,7862,0.284,0.455
CUS_005967,first_home,46083,19263,0.787,0.896
CUS_005968,premium,101130,69532,0.401,0.13
CUS_005969,investor,135018,47493,0.249,0.355
CUS_005970,first_home,39721,16177,0.564,0.729
CUS_005971,first_home,34214,10009,0.608,0.904
CUS_005972,first_home,16000,10063,0.473,0.692
CUS_005973,investor,53328,6713,0.567,0.601
CUS_005974,first_home,48357,13564,0.499,0.46
CUS_005975,first_home,37067,20701,0.661,0.62
CUS_005976,investor,92744,37369,0.604,0.54
CUS_005977,investor,62711,36931,0.385,0.25
CUS_005978,first_home,18462,7297,0.694,0.77
CUS_005979,first_home,17193,5313,0.334,0.822
CUS_005980,first_home,48644,19846,0.281,0.684
CUS_005981,premium,49907,9857,0.579,0.052
CUS_005982,first_home,46162,12988,0.629,0.592
CUS_005983,first_home,43551,25881,0.745,0.671
CUS_005984,first_home,48393,18555,0.983,0.736
CUS_005985,investor,76852,32628,0.099,0.141
CUS_005986,investor,70223,31771,0.399,0.343
CUS_005987,investor,52476,7750,0.569,0.514
CUS_005988,investor,41016,6129,0.945,0.392
CUS_005989,upsizer,56727,28289,0.444,0.15
CUS_005990,upsizer,79823,28427,0.146,0.526
CUS_005991,first_home,57896,22601,0.277,0.98
CUS_005992,first_home,16000,8652,0.491,0.748
CUS_005993,upsizer,90816,23772,0.633,0.791
CUS_005994,investor,82835,27168,1.0,0.393
CUS_005995,upsizer,86976,31879,0.382,0.491
CUS_005996,first_home,21595,10594,0.667,0.808
CUS_005997,upsizer,55333,20213,0.788,0.565
CUS_005998,first_home,48851,15441,0.401,0.668
CUS_005999,investor,56268,41348,0.939,0.366
CUS_006000,first_home,17592,7691,0.398,0.814
CUS_006001,first_home,37507,20548,0.289,0.739
CUS_006002,first_home,57362,5984,0.907,0.497
CUS_006003,first_home,26063,5164,0.526,0.651
CUS_006004,first_home,40213,21531,0.268,0.613
CUS_006005,upsizer,96099,37155,0.431,0.588
CUS_006006,upsizer,69274,24971,0.364,0.799
CUS_006007,upsizer,57202,14811,0.403,0.65
CUS_006008,upsizer,67871,41087,0.579,0.753
CUS_006009,premium,109089,59758,0.453,0.324
CUS_006010,upsizer,74529,31173,1.0,0.733
CUS_006011,first_home,41492,19678,0.449,0.897
CUS_006012,first_home,46618,17487,0.499,0.904
CUS_006013,upsizer,100851,30952,0.891,0.697
CUS_006014,first_home,66987,22549,0.834,0.789
CUS_006015,investor,43028,24423,0.716,0.165
CUS_006016,investor,63056,22635,0.44,0.52
CUS_006017,first_home,34504,15193,0.882,0.576
CUS_006018,first_home,27422,9671,0.443,0.601
CUS_006019,investor,64130,38423,0.28,0.573
CUS_006020,first_home,33062,10347,0.392,0.887
CUS_006021,first_home,45217,31872,0.727,0.874
CUS_006022,investor,29416,9613,0.472,0.28
CUS_006023,first_home,33407,10924,0.584,0.731
CUS_006024,first_home,44188,34936,0.3,0.645
CUS_006025,investor,79329,18882,0.733,0.21
CUS_006026,first_home,16000,6772,0.358,0.679
CUS_006027,upsizer,70812,43344,0.323,0.781
CUS_006028,first_home,29379,4471,0.485,0.722
CUS_006029,upsizer,62573,29815,0.223,0.496
CUS_006030,premium,121826,18636,0.314,0.065
CUS_006031,upsizer,77610,33884,0.327,0.433
CUS_006032,investor,73960,58907,0.591,0.613
CUS_006033,investor,70437,1500,0.365,0.571
CUS_006034,first_home,21191,8824,0.608,0.466
CUS_006035,investor,82825,28834,0.497,0.505
CUS_006036,first_home,23641,5879,0.422,0.754
CUS_006037,first_home,52745,8154,0.832,0.481
CUS_006038,first_home,31246,19617,0.141,0.786
CUS_006039,investor,31398,14619,0.683,0.324
CUS_006040,first_home,64449,6149,0.263,0.781
CUS_006041,investor,58866,15336,0.34,0.253
CUS_006042,first_home,29328,9714,0.432,0.717
CUS_006043,first_home,31681,4662,0.481,0.375
CUS_006044,first_home,33532,14948,0.522,0.587
CUS_006045,upsizer,65054,30960,0.56,0.634
CUS_006046,first_home,39695,18790,0.412,0.542
CUS_006047,upsizer,84081,66738,0.0,0.67
CUS_006048,first_home,43463,11329,0.359,0.679
CUS_006049,first_home,18924,6526,0.733,0.692
CUS_006050,first_home,45598,15281,0.668,0.84
CUS_006051,first_home,41806,24408,0.675,0.772
CUS_006052,first_home,31504,17773,0.473,0.647
CUS_006053,first_home,63885,14468,0.648,0.5
CUS_006054,investor,63672,43942,0.419,0.625
CUS_006055,investor,115994,30919,0.443,0.182
CUS_006056,first_home,50719,29605,0.391,0.868
CUS_006057,upsizer,55463,31771,0.762,0.516
CUS_006058,investor,60005,30101,0.0,0.357
CUS_006059,first_home,42792,15864,0.559,0.683
CUS_006060,first_home,32316,12087,0.559,0.675
CUS_006061,first_home,24341,12575,0.579,0.849
CUS_006062,premium,100439,52704,0.51,0.161
CUS_006063,first_home,46043,25679,0.826,0.68
