lead_id,customer_id,project_id,lead_date,channel,visits,lead_score
LEAD_0008092,CUS_003660,PRJ_0016,2025-10-23,campaign,1,62
LEAD_0008093,CUS_005801,PRJ_0009,2021-02-12,web,2,41
LEAD_0008094,CUS_006108,PRJ_0022,2025-03-16,agency,1,57
LEAD_0008095,CUS_001748,PRJ_0012,2021-11-12,agency,0,62
LEAD_0008096,CUS_002369,PRJ_0003,2022-08-04,agency,3,73
LEAD_0008097,CUS_001445,PRJ_0018,2025-04-10,agency,1,70
LEAD_0008098,CUS_004702,PRJ_0004,2021-04-09,referral,1,52
LEAD_0008099,CUS_001320,PRJ_0001,2025-12-14,referral,1,87
LEAD_0008100,CUS_000139,PRJ_0011,2024-03-22,campaign,1,56
LEAD_0008101,CUS_001196,PRJ_0017,2023-05-19,agency,2,93
LEAD_0008102,CUS_005128,PRJ_0014,2025-11-17,referral,1,56
LEAD_0008103,CUS_002794,PRJ_0015,2024-01-24,web,2,86
LEAD_0008104,CUS_004581,PRJ_0027,2022-03-10,referral,2,74
LEAD_0008105,CUS_003188,PRJ_0008,2024-04-02,referral,4,74
LEAD_0008106,CUS_000545,PRJ_0010,2021-05-29,walk_in,3,40
LEAD_0008107,CUS_005828,PRJ_0022,2025-07-06,referral,1,62
LEAD_0008108,CUS_006148,PRJ_0023,2024-03-27,web,2,74
LEAD_0008109,CUS_005471,PRJ_0022,2024-03-26,web,2,38
LEAD_0008110,CUS_006417,PRJ_0008,2023-04-07,web,1,54
LEAD_0008111,CUS_003676,PRJ_0005,2025-01-22,web,1,65
LEAD_0008112,CUS_004401,PRJ_0016,2024-11-01,web,3,80
LEAD_0008113,CUS_004759,PRJ_0002,2023-11-24,web,1,50
LEAD_0008114,CUS_004577,PRJ_0011,2023-06-18,agency,2,63
LEAD_0008115,CUS_005108,PRJ_0013,2023-02-17,web,4,70
LEAD_0008116,CUS_003243,PRJ_0025,2025-04-17,web,0,62
LEAD_0008117,CUS_002175,PRJ_0024,2025-08-26,walk_in,1,46
LEAD_0008118,CUS_000056,PRJ_0012,2024-05-25,campaign,1,54
LEAD_0008119,CUS_006204,PRJ_0013,2025-11-27,web,2,59
LEAD_0008120,CUS_003438,PRJ_0016,2025-10-20,agency,2,56
LEAD_0008121,CUS_001003,PRJ_0010,2023-12-25,walk_in,3,69
LEAD_0008122,CUS_005822,PRJ_0025,2023-06-04,web,6,55
LEAD_0008123,CUS_005723,PRJ_0001,2023-08-09,walk_in,4,69
LEAD_0008124,CUS_004048,PRJ_0026,2023-02-08,agency,1,77
LEAD_0008125,CUS_003399,PRJ_0009,2025-03-02,web,3,73
LEAD_0008126,CUS_006269,PRJ_0019,2024-07-19,campaign,2,51
LEAD_0008127,CUS_001081,PRJ_0014,2023-12-25,campaign,2,73
LEAD_0008128,CUS_006107,PRJ_0011,2025-01-18,web,1,62
LEAD_0008129,CUS_005567,PRJ_0008,2024-01-03,web,2,54
LEAD_0008130,CUS_001759,PRJ_0027,2025-07-19,web,2,72
LEAD_0008131,CUS_001427,PRJ_0025,2021-01-27,agency,1,90
LEAD_0008132,CUS_004703,PRJ_0026,2023-09-15,referral,1,75
LEAD_0008133,CUS_004451,PRJ_0023,2024-10-24,agency,2,91
LEAD_0008134,CUS_004534,PRJ_0010,2025-02-27,campaign,1,54
LEAD_0008135,CUS_000767,PRJ_0006,2023-05-06,web,2,62
LEAD_0008136,CUS_006498,PRJ_0016,2022-05-14,web,2,65
LEAD_0008137,CUS_005884,PRJ_0022,2022-02-12,referral,2,75
LEAD_0008138,CUS_002229,PRJ_0009,2022-11-10,web,1,48
LEAD_0008139,CUS_000879,PRJ_0019,2025-07-25,walk_in,2,50
LEAD_0008140,CUS_000607,PRJ_0011,2023-09-29,agency,4,69
LEAD_0008141,CUS_000690,PRJ_0019,2024-08-21,web,0,52
LEAD_0008142,CUS_000552,PRJ_0018,2023-02-20,web,6,63
LEAD_0008143,CUS_000878,PRJ_0004,2024-07-01,web,0,44
LEAD_0008144,CUS_003306,PRJ_0013,2025-11-07,walk_in,0,51
LEAD_0008145,CUS_003192,PRJ_0027,2023-11-20,campaign,3,54
LEAD_0008146,CUS_005216,PRJ_0008,2025-10-13,web,2,63
LEAD_0008147,CUS_004976,PRJ_0022,2025-02-05,campaign,2,50
LEAD_0008148,CUS_003570,PRJ_0015,2022-03-11,agency,0,61
LEAD_0008149,CUS_004311,PRJ_0023,2022-02-23,walk_in,1,43
LEAD_0008150,CUS_006441,PRJ_0008,2025-05-29,web,2,82
LEAD_0008151,CUS_002491,PRJ_0003,2022-03-28,web,1,100
LEAD_0008152,CUS_005400,PRJ_0020,2022-02-27,agency,0,55
LEAD_0008153,CUS_000524,PRJ_0004,2022-12-07,campaign,3,70
LEAD_0008154,CUS_006295,PRJ_0022,2024-05-16,web,1,54
LEAD_0008155,CUS_002929,PRJ_0006,2022-06-09,agency,0,46
LEAD_0008156,CUS_000638,PRJ_0014,2024-08-14,campaign,3,80
LEAD_0008157,CUS_000220,PRJ_0010,2021-11-16,agency,0,80
LEAD_0008158,CUS_000628,PRJ_0012,2025-07-25,agency,2,86
LEAD_0008159,CUS_000128,PRJ_0014,2022-03-31,agency,6,71
LEAD_0008160,CUS_006068,PRJ_0019,2022-03-24,agency,2,55
LEAD_0008161,CUS_001645,PRJ_0005,2022-06-10,campaign,3,83
LEAD_0008162,CUS_002278,PRJ_0012,2025-03-28,agency,1,65
LEAD_0008163,CUS_002325,PRJ_0002,2021-07-02,referral,3,65
LEAD_0008164,CUS_000411,PRJ_0028,2023-02-18,web,1,54
LEAD_0008165,CUS_000168,PRJ_0025,2024-12-09,referral,2,83
LEAD_0008166,CUS_001842,PRJ_0024,2021-03-07,web,4,81
LEAD_0008167,CUS_006328,PRJ_0028,2023-08-14,agency,2,79
LEAD_0008168,CUS_000865,PRJ_0015,2021-02-06,web,0,82
LEAD_0008169,CUS_006018,PRJ_0005,2023-08-11,walk_in,1,57
LEAD_0008170,CUS_005240,PRJ_0014,2024-11-15,web,2,54
LEAD_0008171,CUS_000608,PRJ_0015,2024-06-01,web,1,73
LEAD_0008172,CUS_006133,PRJ_0015,2021-03-25,walk_in,2,46
LEAD_0008173,CUS_003806,PRJ_0006,2021-12-06,web,1,55
LEAD_0008174,CUS_005173,PRJ_0015,2021-07-23,campaign,2,54
LEAD_0008175,CUS_003114,PRJ_0017,2023-02-01,web,2,54
LEAD_0008176,CUS_000757,PRJ_0003,2023-09-05,campaign,3,70
LEAD_0008177,CUS_004112,PRJ_0009,2022-07-12,agency,4,70
LEAD_0008178,CUS_004747,PRJ_0012,2024-05-01,referral,4,81
LEAD_0008179,CUS_003147,PRJ_0027,2021-02-27,agency,4,65
LEAD_0008180,CUS_000110,PRJ_0008,2021-07-24,referral,2,57
LEAD_0008181,CUS_001446,PRJ_0022,2021-06-07,referral,1,49
LEAD_0008182,CUS_001903,PRJ_0012,2023-12-21,referral,0,62
LEAD_0008183,CUS_000345,PRJ_0010,2021-03-10,agency,2,75
LEAD_0008184,CUS_000705,PRJ_0009,2022-04-02,walk_in,0,79
LEAD_0008185,CUS_001667,PRJ_0012,2025-12-05,walk_in,2,55
LEAD_0008186,CUS_005636,PRJ_0026,2022-07-06,walk_in,4,59
LEAD_0008187,CUS_002482,PRJ_0026,2022-03-30,campaign,3,65
LEAD_0008188,CUS_001944,PRJ_0005,2023-10-07,agency,1,88
LEAD_0008189,CUS_004776,PRJ_0014,2021-01-12,referral,1,76
LEAD_0008190,CUS_005933,PRJ_0025,2021-09-22,agency,1,74
LEAD_0008191,CUS_001168,PRJ_0005,2025-01-16,walk_in,2,61
LEAD_0008192,CUS_000048,PRJ_0015,2022-02-18,walk_in,3,57
LEAD_0008193,CUS_001995,PRJ_0012,2021-10-01,referral,0,51
LEAD_0008194,CUS_003089,PRJ_0021,2021-06-04,campaign,3,58
LEAD_0008195,CUS_003890,PRJ_0027,2023-03-28,campaign,2,72
LEAD_0008196,CUS_006052,PRJ_0024,2025-07-03,agency,5,66
LEAD_0008197,CUS_004759,PRJ_0022,2022-05-03,walk_in,2,53
LEAD_0008198,CUS_001693,PRJ_0009,2023-08-31,agency,2,71
LEAD_0008199,CUS_001636,PRJ_0004,2024-10-25,agency,2,54
LEAD_0008200,CUS_003609,PRJ_0005,2021-07-02,walk_in,1,45
LEAD_0008201,CUS_003802,PRJ_0021,2024-03-14,web,2,90
LEAD_0008202,CUS_001805,PRJ_0026,2021-05-13,web,2,49
LEAD_0008203,CUS_005463,PRJ_0015,2022-04-04,referral,0,62
LEAD_0008204,CUS_000813,PRJ_0007,2024-11-01,web,1,73
LEAD_0008205,CUS_002145,PRJ_0027,2021-12-01,campaign,3,50
LEAD_0008206,CUS_005597,PRJ_0007,2025-12-30,campaign,2,59
LEAD_0008207,CUS_002871,PRJ_0003,2023-03-15,agency,1,52
LEAD_0008208,CUS_001083,PRJ_0013,2022-08-20,referral,2,97
LEAD_0008209,CUS_002914,PRJ_0015,2023-02-06,web,0,53
LEAD_0008210,CUS_003551,PRJ_0004,2021-05-31,walk_in,1,56
LEAD_0008211,CUS_002545,PRJ_0026,2021-08-12,referral,5,92
LEAD_0008212,CUS_003554,PRJ_0010,2022-11-21,campaign,3,62
LEAD_0008213,CUS_002334,PRJ_0007,2024-10-28,web,1,48
LEAD_0008214,CUS_000092,PRJ_0016,2021-01-04,agency,2,46
LEAD_0008215,CUS_005775,PRJ_0004,2021-10-07,referral,4,82
LEAD_0008216,CUS_005671,PRJ_0025,2021-08-08,referral,1,86
LEAD_0008217,CUS_006215,PRJ_0009,2023-04-14,walk_in,1,87
LEAD_0008218,CUS_000563,PRJ_0002,2023-02-03,campaign,0,68
LEAD_0008219,CUS_006304,PRJ_0017,2024-02-10,web,3,58
LEAD_0008220,CUS_002288,PRJ_0026,2022-08-20,web,1,37
LEAD_0008221,CUS_001357,PRJ_0011,2021-11-18,referral,1,62
LEAD_0008222,CUS_001575,PRJ_0014,2024-03-22,web,3,68
LEAD_0008223,CUS_003704,PRJ_0020,2024-05-25,agency,3,64
LEAD_0008224,CUS_000720,PRJ_0024,2023-11-27,web,2,49
LEAD_0008225,CUS_002280,PRJ_0004,2024-02-23,agency,0,84
LEAD_0008226,CUS_003038,PRJ_0025,2022-12-16,campaign,4,58
LEAD_0008227,CUS_004426,PRJ_0026,2021-09-21,web,2,69
LEAD_0008228,CUS_005338,PRJ_0015,2025-09-08,web,1,68
LEAD_0008229,CUS_000664,PRJ_0016,2021-06-24,web,1,47
LEAD_0008230,CUS_006166,PRJ_0025,2024-12-25,referral,3,92
LEAD_0008231,CUS_003238,PRJ_0008,2023-05-05,referral,5,62
LEAD_0008232,CUS_000086,PRJ_0005,2023-08-15,web,1,63
LEAD_0008233,CUS_002319,PRJ_0001,2022-04-09,agency,2,58
LEAD_0008234,CUS_006400,PRJ_0025,2025-02-23,referral,0,68
LEAD_0008235,CUS_003023,PRJ_0007,2025-02-13,web,0,50
LEAD_0008236,CUS_004434,PRJ_0024,2024-05-25,web,2,72
LEAD_0008237,CUS_002217,PRJ_0014,2022-06-30,agency,1,78
LEAD_0008238,CUS_002607,PRJ_0016,2022-07-19,referral,0,61
LEAD_0008239,CUS_003114,PRJ_0005,2024-06-20,referral,2,59
LEAD_0008240,CUS_003303,PRJ_0018,2021-02-09,agency,3,58
LEAD_0008241,CUS_006304,PRJ_0023,2025-12-25,campaign,4,67
LEAD_0008242,CUS_002833,PRJ_0021,2021-03-30,web,2,83
LEAD_0008243,CUS_001309,PRJ_0022,2023-05-15,agency,4,74
LEAD_0008244,CUS_001611,PRJ_0028,2025-03-08,agency,3,81
LEAD_0008245,CUS_003049,PRJ_0007,2023-12-13,web,1,58
LEAD_0008246,CUS_005934,PRJ_0012,2023-03-23,web,2,48
LEAD_0008247,CUS_003306,PRJ_0003,2022-10-18,campaign,2,43
LEAD_0008248,CUS_000513,PRJ_0013,2022-01-20,web,2,60
LEAD_0008249,CUS_005817,PRJ_0020,2024-11-04,web,2,78
LEAD_0008250,CUS_003083,PRJ_0010,2024-06-23,web,2,41
LEAD_0008251,CUS_000951,PRJ_0023,2025-02-27,campaign,3,69
LEAD_0008252,CUS_005594,PRJ_0006,2024-10-29,campaign,2,57
LEAD_0008253,CUS_004268,PRJ_0023,2021-08-15,campaign,2,70
LEAD_0008254,CUS_002641,PRJ_0008,2021-01-26,web,1,72
LEAD_0008255,CUS_002658,PRJ_0008,2021-12-17,walk_in,2,50
LEAD_0008256,CUS_001780,PRJ_0019,2021-02-06,walk_in,3,69
LEAD_0008257,CUS_005642,PRJ_0016,2025-05-22,referral,2,62
LEAD_0008258,CUS_002628,PRJ_0002,2022-09-28,agency,3,60
LEAD_0008259,CUS_003256,PRJ_0018,2025-09-19,web,1,65
LEAD_0008260,CUS_006117,PRJ_0020,2021-08-25,referral,2,89
LEAD_0008261,CUS_001509,PRJ_0016,2024-04-27,web,2,68
LEAD_0008262,CUS_003999,PRJ_0027,2021-06-04,campaign,1,37
LEAD_0008263,CUS_002259,PRJ_0004,2024-07-05,web,3,68
LEAD_0008264,CUS_000970,PRJ_0007,2021-02-02,web,2,60
LEAD_0008265,CUS_006011,PRJ_0024,2021-06-05,agency,3,53
LEAD_0008266,CUS_004961,PRJ_0008,2022-04-23,web,0,51
LEAD_0008267,CUS_005437,PRJ_0009,2023-10-23,agency,3,80
LEAD_0008268,CUS_000118,PRJ_0026,2023-07-18,campaign,0,50
LEAD_0008269,CUS_003841,PRJ_0008,2024-03-08,web,1,71
LEAD_0008270,CUS_001229,PRJ_0027,2025-01-20,referral,2,72
LEAD_0008271,CUS_002052,PRJ_0018,2021-05-28,web,1,62
LEAD_0008272,CUS_003971,PRJ_0021,2023-09-10,agency,3,59
LEAD_0008273,CUS_001439,PRJ_0012,2022-05-03,agency,3,63
LEAD_0008274,CUS_000545,PRJ_0007,2023-06-27,web,2,47
LEAD_0008275,CUS_005454,PRJ_0017,2021-05-26,walk_in,3,60
LEAD_0008276,CUS_000223,PRJ_0015,2023-02-20,campaign,1,73
LEAD_0008277,CUS_002783,PRJ_0025,2022-10-16,web,3,60
LEAD_0008278,CUS_004058,PRJ_0024,2025-08-08,agency,1,57
LEAD_0008279,CUS_006009,PRJ_0006,2021-06-13,campaign,0,62
LEAD_0008280,CUS_006418,PRJ_0017,2021-07-04,web,0,66
LEAD_0008281,CUS_000954,PRJ_0003,2023-04-09,referral,3,67
LEAD_0008282,CUS_000802,PRJ_0007,2025-10-04,agency,5,97
LEAD_0008283,CUS_006425,PRJ_0002,2024-11-27,campaign,1,61
LEAD_0008284,CUS_006493,PRJ_0001,2022-08-09,walk_in,1,45
LEAD_0008285,CUS_001598,PRJ_0011,2024-07-28,web,3,84
LEAD_0008286,CUS_003266,PRJ_0012,2021-05-25,walk_in,0,43
LEAD_0008287,CUS_003167,PRJ_0003,2025-11-29,web,3,78
LEAD_0008288,CUS_005305,PRJ_0023,2021-11-26,agency,2,88
LEAD_0008289,CUS_005503,PRJ_0013,2021-10-28,web,1,46
LEAD_0008290,CUS_003957,PRJ_0001,2021-01-21,agency,0,73
LEAD_0008291,CUS_005057,PRJ_0023,2022-06-21,referral,1,73
LEAD_0008292,CUS_002516,PRJ_0011,2021-05-01,web,2,53
LEAD_0008293,CUS_003805,PRJ_0001,2025-08-25,web,5,50
LEAD_0008294,CUS_000829,PRJ_0023,2022-10-13,web,0,63
LEAD_0008295,CUS_001146,PRJ_0027,2023-08-26,web,1,51
LEAD_0008296,CUS_004132,PRJ_0021,2022-04-12,web,1,70
LEAD_0008297,CUS_000438,PRJ_0018,2021-10-02,web,2,64
LEAD_0008298,CUS_006215,PRJ_0001,2021-05-01,agency,0,100
LEAD_0008299,CUS_000451,PRJ_0022,2023-04-29,campaign,3,57
LEAD_0008300,CUS_001958,PRJ_0019,2022-09-09,referral,1,61
LEAD_0008301,CUS_003234,PRJ_0004,2023-10-11,web,2,65
LEAD_0008302,CUS_002908,PRJ_0002,2025-07-15,campaign,0,50
LEAD_0008303,CUS_004264,PRJ_0016,2025-11-11,referral,2,63
LEAD_0008304,CUS_003080,PRJ_0024,2025-08-16,campaign,8,71
LEAD_0008305,CUS_003022,PRJ_0003,2022-07-07,agency,3,62
LEAD_0008306,CUS_000724,PRJ_0001,2021-04-21,web,4,73
LEAD_0008307,CUS_001424,PRJ_0009,2023-08-26,web,3,59
LEAD_0008308,CUS_000130,PRJ_0003,2024-03-03,campaign,3,55
LEAD_0008309,CUS_004529,PRJ_0028,2021-08-11,campaign,0,67
LEAD_0008310,CUS_005897,PRJ_0013,2024-07-25,web,1,57
LEAD_0008311,CUS_003125,PRJ_0005,2021-04-07,referral,1,61
LEAD_0008312,CUS_004627,PRJ_0003,2022-03-02,agency,4,56
LEAD_0008313,CUS_006148,PRJ_0022,2025-09-23,agency,1,72
LEAD_0008314,CUS_006418,PRJ_0021,2024-10-07,referral,1,75
LEAD_0008315,CUS_000265,PRJ_0017,2024-12-02,campaign,2,43
LEAD_0008316,CUS_005942,PRJ_0021,2025-06-19,web,6,55
LEAD_0008317,CUS_003558,PRJ_0016,2022-08-28,walk_in,1,62
LEAD_0008318,CUS_005952,PRJ_0001,2024-01-25,agency,1,56
LEAD_0008319,CUS_004882,PRJ_0003,2024-05-11,campaign,2,63
LEAD_0008320,CUS_001121,PRJ_0014,2024-04-02,walk_in,4,97
LEAD_0008321,CUS_006018,PRJ_0001,2022-01-03,agency,0,42
LEAD_0008322,CUS_003502,PRJ_0007,2021-04-16,web,0,29
LEAD_0008323,CUS_003669,PRJ_0024,2022-10-28,web,3,74
LEAD_0008324,CUS_002602,PRJ_0018,2025-07-27,campaign,3,57
LEAD_0008325,CUS_005353,PRJ_0004,2024-03-06,agency,3,92
LEAD_0008326,CUS_004133,PRJ_0003,2022-11-08,referral,3,73
LEAD_0008327,CUS_004202,PRJ_0022,2022-11-10,referral,3,72
LEAD_0008328,CUS_005265,PRJ_0025,2023-12-29,web,2,48
LEAD_0008329,CUS_003824,PRJ_0017,2025-10-03,web,6,66
LEAD_0008330,CUS_006438,PRJ_0018,2022-06-20,agency,0,56
LEAD_0008331,CUS_003717,PRJ_0012,2023-02-08,agency,4,87
LEAD_0008332,CUS_000497,PRJ_0028,2025-12-24,web,2,55
LEAD_0008333,CUS_001280,PRJ_0025,2023-09-19,web,2,59
LEAD_0008334,CUS_004709,PRJ_0004,2023-06-30,web,3,63
LEAD_0008335,CUS_005801,PRJ_0026,2024-04-17,web,5,63
LEAD_0008336,CUS_005022,PRJ_0002,2024-10-16,web,4,72
LEAD_0008337,CUS_002274,PRJ_0005,2022-11-22,walk_in,1,44
LEAD_0008338,CUS_005173,PRJ_0006,2025-03-13,web,6,74
LEAD_0008339,CUS_001521,PRJ_0001,2022-03-10,web,2,60
LEAD_0008340,CUS_001695,PRJ_0028,2021-05-22,campaign,1,59
LEAD_0008341,CUS_004482,PRJ_0017,2023-09-18,referral,4,86
LEAD_0008342,CUS_000929,PRJ_0019,2023-12-24,web,0,46
LEAD_0008343,CUS_004876,PRJ_0018,2022-07-18,campaign,2,62
LEAD_0008344,CUS_002444,PRJ_0001,2022-06-04,walk_in,0,55
LEAD_0008345,CUS_003334,PRJ_0016,2023-05-06,web,1,62
LEAD_0008346,CUS_002701,PRJ_0025,2023-06-10,web,3,67
LEAD_0008347,CUS_005246,PRJ_0007,2024-12-12,walk_in,2,64
LEAD_0008348,CUS_005206,PRJ_0017,2024-03-05,agency,1,87
LEAD_0008349,CUS_002275,PRJ_0013,2025-03-09,web,0,54
LEAD_0008350,CUS_006464,PRJ_0006,2024-06-10,agency,3,77
LEAD_0008351,CUS_002917,PRJ_0010,2022-02-18,agency,2,58
LEAD_0008352,CUS_005648,PRJ_0011,2025-02-22,web,0,51
LEAD_0008353,CUS_002390,PRJ_0028,2022-02-27,web,0,85
LEAD_0008354,CUS_001620,PRJ_0021,2023-11-12,campaign,0,40
LEAD_0008355,CUS_005745,PRJ_0005,2022-03-15,web,2,38
LEAD_0008356,CUS_002809,PRJ_0017,2023-07-31,agency,2,100
LEAD_0008357,CUS_004114,PRJ_0025,2022-12-05,campaign,3,62
LEAD_0008358,CUS_005360,PRJ_0005,2023-08-04,web,1,62
LEAD_0008359,CUS_002656,PRJ_0010,2023-06-30,campaign,3,71
LEAD_0008360,CUS_002716,PRJ_0002,2023-02-09,agency,1,72
LEAD_0008361,CUS_006424,PRJ_0014,2024-12-01,campaign,4,61
LEAD_0008362,CUS_000781,PRJ_0007,2024-12-04,referral,2,64
LEAD_0008363,CUS_000322,PRJ_0011,2023-02-07,agency,3,60
LEAD_0008364,CUS_003130,PRJ_0019,2025-04-04,agency,2,64
LEAD_0008365,CUS_006218,PRJ_0008,2022-10-28,campaign,3,69
LEAD_0008366,CUS_004755,PRJ_0007,2023-11-20,campaign,3,67
LEAD_0008367,CUS_000368,PRJ_0011,2021-07-24,agency,1,54
LEAD_0008368,CUS_005144,PRJ_0008,2025-03-14,web,3,66
LEAD_0008369,CUS_000447,PRJ_0022,2021-11-11,campaign,3,63
LEAD_0008370,CUS_004955,PRJ_0023,2024-02-18,walk_in,2,46
LEAD_0008371,CUS_000135,PRJ_0006,2025-09-17,web,2,59
LEAD_0008372,CUS_001377,PRJ_0028,2022-09-14,agency,3,68
LEAD_0008373,CUS_003464,PRJ_0018,2022-01-21,web,2,56
LEAD_0008374,CUS_003489,PRJ_0003,2023-09-18,web,2,46
LEAD_0008375,CUS_002694,PRJ_0005,2025-04-02,web,1,34
LEAD_0008376,CUS_000934,PRJ_0023,2025-06-12,web,3,74
LEAD_0008377,CUS_005517,PRJ_0021,2022-02-16,web,3,62
LEAD_0008378,CUS_000664,PRJ_0016,2025-11-12,web,2,56
LEAD_0008379,CUS_005594,PRJ_0014,2023-12-04,campaign,0,59
LEAD_0008380,CUS_005540,PRJ_0014,2024-03-19,walk_in,2,68
LEAD_0008381,CUS_003130,PRJ_0005,2022-03-31,agency,1,60
LEAD_0008382,CUS_001726,PRJ_0007,2022-10-14,walk_in,3,70
LEAD_0008383,CUS_002795,PRJ_0022,2021-07-20,campaign,0,52
LEAD_0008384,CUS_004675,PRJ_0028,2024-09-26,web,2,64
LEAD_0008385,CUS_004703,PRJ_0011,2022-10-08,agency,1,68
LEAD_0008386,CUS_004875,PRJ_0007,2024-01-20,campaign,1,70
LEAD_0008387,CUS_000863,PRJ_0020,2024-11-12,web,1,47
LEAD_0008388,CUS_001395,PRJ_0028,2024-01-08,agency,4,49
LEAD_0008389,CUS_003525,PRJ_0009,2021-10-30,agency,2,57
LEAD_0008390,CUS_000276,PRJ_0020,2021-08-18,campaign,0,57
LEAD_0008391,CUS_003455,PRJ_0015,2023-03-22,web,3,60
LEAD_0008392,CUS_002184,PRJ_0024,2023-03-02,campaign,1,41
LEAD_0008393,CUS_002823,PRJ_0015,2022-08-28,web,2,74
LEAD_0008394,CUS_003288,PRJ_0010,2021-04-15,web,2,62
LEAD_0008395,CUS_002559,PRJ_0001,2021-11-30,web,3,60
LEAD_0008396,CUS_002349,PRJ_0013,2023-09-05,agency,5,85
LEAD_0008397,CUS_002897,PRJ_0020,2025-09-22,referral,0,63
LEAD_0008398,CUS_001988,PRJ_0024,2022-02-17,web,1,59
LEAD_0008399,CUS_003608,PRJ_0012,2021-03-09,web,0,53
LEAD_0008400,CUS_000178,PRJ_0026,2021-10-30,web,2,52
LEAD_0008401,CUS_000002,PRJ_0023,2023-12-20,web,1,65
LEAD_0008402,CUS_003733,PRJ_0010,2021-11-30,campaign,2,66
LEAD_0008403,CUS_002187,PRJ_0022,2021-09-22,walk_in,6,64
LEAD_0008404,CUS_003074,PRJ_0012,2025-03-18,walk_in,2,71
LEAD_0008405,CUS_002458,PRJ_0017,2023-11-29,web,1,60
LEAD_0008406,CUS_005846,PRJ_0002,2025-09-11,web,0,58
LEAD_0008407,CUS_003236,PRJ_0026,2024-10-14,web,0,64
LEAD_0008408,CUS_000874,PRJ_0021,2022-07-22,web,2,47
LEAD_0008409,CUS_002285,PRJ_0020,2023-11-22,web,1,64
LEAD_0008410,CUS_003266,PRJ_0021,2022-08-31,agency,1,58
LEAD_0008411,CUS_001627,PRJ_0002,2021-02-05,campaign,2,55
LEAD_0008412,CUS_003427,PRJ_0021,2023-03-07,referral,1,69
LEAD_0008413,CUS_006097,PRJ_0006,2025-11-04,referral,1,70
LEAD_0008414,CUS_003298,PRJ_0004,2024-12-26,agency,2,62
LEAD_0008415,CUS_000169,PRJ_0001,2021-01-15,agency,2,58
LEAD_0008416,CUS_000468,PRJ_0001,2022-10-10,walk_in,0,50
LEAD_0008417,CUS_004591,PRJ_0028,2024-06-08,web,2,83
LEAD_0008418,CUS_001111,PRJ_0021,2024-05-23,agency,4,80
LEAD_0008419,CUS_004189,PRJ_0014,2022-03-21,web,2,61
LEAD_0008420,CUS_000256,PRJ_0006,2023-01-05,agency,1,52
LEAD_0008421,CUS_002143,PRJ_0018,2024-09-04,web,2,70
LEAD_0008422,CUS_001359,PRJ_0016,2025-10-02,agency,0,70
LEAD_0008423,CUS_003781,PRJ_0018,2022-08-14,agency,2,60
LEAD_0008424,CUS_003105,PRJ_0012,2021-06-22,campaign,5,66
LEAD_0008425,CUS_003550,PRJ_0002,2024-02-23,web,2,62
LEAD_0008426,CUS_004915,PRJ_0014,2023-02-02,walk_in,4,64
LEAD_0008427,CUS_001280,PRJ_0004,2023-11-12,campaign,9,68
LEAD_0008428,CUS_002283,PRJ_0020,2022-06-20,agency,2,71
LEAD_0008429,CUS_003956,PRJ_0022,2023-12-21,referral,3,64
LEAD_0008430,CUS_002165,PRJ_0026,2021-10-10,agency,1,51
LEAD_0008431,CUS_000858,PRJ_0007,2021-04-18,web,1,71
LEAD_0008432,CUS_002935,PRJ_0017,2025-04-21,web,1,78
LEAD_0008433,CUS_003316,PRJ_0009,2021-02-25,web,3,55
LEAD_0008434,CUS_003910,PRJ_0021,2022-12-18,walk_in,2,51
LEAD_0008435,CUS_005573,PRJ_0026,2023-01-24,web,1,80
LEAD_0008436,CUS_004359,PRJ_0028,2023-05-07,walk_in,2,68
LEAD_0008437,CUS_004896,PRJ_0027,2025-09-12,campaign,1,85
LEAD_0008438,CUS_002383,PRJ_0012,2022-12-04,campaign,0,74
LEAD_0008439,CUS_005572,PRJ_0019,2024-03-02,agency,0,45
LEAD_0008440,CUS_001580,PRJ_0020,2023-05-17,referral,6,75
LEAD_0008441,CUS_000629,PRJ_0024,2024-04-06,web,2,62
LEAD_0008442,CUS_003386,PRJ_0017,2025-11-15,web,0,46
LEAD_0008443,CUS_003665,PRJ_0002,2025-07-22,campaign,2,91
LEAD_0008444,CUS_004174,PRJ_0002,2025-08-07,campaign,4,71
LEAD_0008445,CUS_003830,PRJ_0009,2024-12-31,walk_in,3,59
LEAD_0008446,CUS_001815,PRJ_0006,2024-03-08,web,2,71
LEAD_0008447,CUS_001595,PRJ_0009,2024-02-07,web,3,89
LEAD_0008448,CUS_000350,PRJ_0013,2023-12-11,agency,1,76
LEAD_0008449,CUS_003449,PRJ_0014,2022-01-16,web,3,72
LEAD_0008450,CUS_005456,PRJ_0012,2025-01-04,web,4,60
LEAD_0008451,CUS_004234,PRJ_0025,2024-06-17,agency,0,61
LEAD_0008452,CUS_005822,PRJ_0002,2024-05-14,walk_in,2,58
LEAD_0008453,CUS_002423,PRJ_0011,2024-06-30,web,0,60
LEAD_0008454,CUS_004575,PRJ_0023,2024-07-23,web,3,60
LEAD_0008455,CUS_002943,PRJ_0025,2021-10-25,web,2,51
LEAD_0008456,CUS_005111,PRJ_0006,2025-06-18,web,1,61
LEAD_0008457,CUS_001031,PRJ_0018,2021-12-28,agency,2,65
LEAD_0008458,CUS_006492,PRJ_0009,2024-03-01,web,1,54
